"data","memoria","cpu"
"01/21/2021 13:54:31","85.6","7.1"
"01/21/2021 13:55:01","85.6","9.0"
"01/21/2021 13:55:31","86.1","7.9"
"01/21/2021 13:56:01","85.8","8.9"
"01/21/2021 13:56:31","85.7","9.2"
"01/21/2021 13:57:01","85.7","14.4"
"01/21/2021 13:57:31","85.8","6.9"
"01/21/2021 13:58:02","85.6","10.4"
"01/21/2021 13:58:32","85.8","10.9"
"01/21/2021 13:59:02","85.7","10.5"
"01/21/2021 13:59:32","85.8","9.3"
"01/21/2021 14:00:02","85.8","9.3"
"01/21/2021 14:00:32","86.9","8.2"
"01/21/2021 14:01:02","85.8","9.8"
"01/21/2021 14:01:32","86.9","13.9"
"01/21/2021 14:02:02","86.3","8.2"
"01/21/2021 14:02:32","86.3","6.5"
"01/21/2021 14:03:02","86.3","8.4"
"01/21/2021 14:03:32","87.3","13.5"
"01/21/2021 14:04:02","86.9","14.3"
"01/21/2021 14:04:32","86.9","7.2"
"01/21/2021 14:05:02","87.0","8.9"
"01/21/2021 14:05:32","85.0","17.5"
"01/21/2021 14:06:02","85.3","18.0"
"01/21/2021 14:06:32","85.1","16.9"
"01/21/2021 14:07:02","85.9","17.8"
"01/21/2021 14:07:32","85.5","14.4"
"01/21/2021 14:08:02","85.6","17.7"
"01/21/2021 14:08:32","83.4","19.6"
"01/21/2021 14:09:02","83.9","28.2"
"01/21/2021 14:09:32","83.4","10.8"
"01/21/2021 14:10:02","83.9","13.6"
"01/21/2021 14:10:32","84.4","16.9"
"01/21/2021 14:11:02","84.6","24.1"
"01/21/2021 14:11:32","84.0","13.8"
"01/21/2021 14:12:02","84.1","14.4"
"01/21/2021 14:12:32","83.9","17.3"
"01/21/2021 14:13:02","74.5","19.4"
"01/21/2021 14:13:32","74.6","17.1"
"01/21/2021 14:14:02","74.5","16.6"
"01/21/2021 14:14:32","74.9","14.2"
"01/21/2021 14:15:02","76.8","34.9"
"01/21/2021 14:15:32","77.2","13.3"
"01/21/2021 14:16:02","77.2","13.7"
"01/21/2021 14:16:33","78.0","29.6"
"01/21/2021 14:17:03","76.9","22.6"
"01/21/2021 14:17:33","75.6","12.8"
"01/21/2021 14:18:03","75.4","10.7"
"01/21/2021 14:18:33","75.4","7.0"
"01/21/2021 14:19:03","75.2","8.8"
"01/21/2021 14:19:33","75.2","5.9"
"01/21/2021 14:20:03","75.0","8.5"
"01/21/2021 14:20:33","75.3","6.7"
"01/21/2021 14:21:03","75.0","8.9"
"01/21/2021 14:21:33","75.0","9.6"
"01/21/2021 14:22:03","75.0","12.3"
"01/21/2021 14:22:33","75.0","11.2"
"01/21/2021 14:23:03","75.5","16.0"
"01/21/2021 14:23:33","75.3","13.9"
"01/21/2021 14:24:03","75.5","8.5"
"01/21/2021 14:24:33","76.2","16.9"
"01/21/2021 14:25:03","75.8","7.9"
"01/21/2021 14:25:33","76.3","11.0"
"01/21/2021 14:26:03","76.6","12.6"
"01/21/2021 14:26:33","75.9","9.0"
"01/21/2021 14:27:03","75.8","6.6"
"01/21/2021 14:27:33","76.1","11.2"
"01/21/2021 14:28:03","77.6","20.2"
"01/21/2021 14:28:33","77.4","10.9"
"01/21/2021 14:29:03","77.5","7.9"
"01/21/2021 14:29:33","77.6","9.3"
"01/21/2021 14:30:03","77.6","7.4"
"01/21/2021 14:30:33","78.0","11.0"
"01/21/2021 14:31:03","78.5","23.3"
"01/21/2021 14:31:33","77.9","17.8"
"01/21/2021 14:32:03","79.0","15.0"
"01/21/2021 14:32:33","79.2","22.6"
"01/21/2021 14:33:03","78.9","22.8"
"01/21/2021 14:33:33","78.2","13.0"
"01/21/2021 14:34:04","78.0","7.1"
"01/21/2021 14:34:34","75.6","16.1"
"01/21/2021 14:35:04","80.4","29.9"
"01/21/2021 14:35:34","79.1","16.0"
"01/21/2021 14:36:04","78.6","10.4"
"01/21/2021 14:36:34","78.3","6.5"
"01/21/2021 14:37:04","78.2","8.7"
"01/21/2021 14:37:34","78.0","9.1"
"01/21/2021 14:38:04","78.0","8.1"
"01/21/2021 14:38:34","78.0","11.0"
"01/21/2021 14:39:04","78.1","10.1"
"01/21/2021 14:39:34","78.2","14.1"
"01/21/2021 14:40:04","77.5","17.9"
"01/21/2021 14:40:34","77.5","8.5"
"01/21/2021 14:41:04","76.9","12.4"
"01/21/2021 14:41:34","77.1","13.9"
"01/21/2021 14:42:04","77.2","11.6"
"01/21/2021 14:42:34","77.2","9.1"
"01/21/2021 14:43:04","77.2","8.4"
"01/21/2021 14:43:34","77.2","6.7"
"01/21/2021 14:44:04","77.3","11.9"
"01/21/2021 14:44:34","77.2","9.2"
"01/21/2021 14:45:04","77.6","11.3"
"01/21/2021 14:45:34","78.1","8.0"
"01/21/2021 14:46:04","77.3","11.4"
"01/21/2021 14:46:34","77.3","6.8"
"01/21/2021 14:47:04","77.7","16.4"
"01/21/2021 14:47:34","77.4","13.4"
"01/21/2021 14:48:04","76.9","16.5"
"01/21/2021 14:48:34","77.2","25.1"
"01/21/2021 14:49:04","76.7","16.6"
"01/21/2021 14:49:34","76.6","19.6"
"01/21/2021 14:50:04","76.5","5.5"
"01/21/2021 14:50:34","77.3","16.9"
"01/21/2021 14:51:04","77.3","15.2"
"01/21/2021 14:51:34","76.9","19.2"
"01/21/2021 14:52:05","77.3","26.2"
"01/21/2021 14:52:35","77.2","15.0"
"01/21/2021 14:53:05","77.3","11.8"
"01/21/2021 14:53:35","77.8","29.0"
"01/21/2021 14:54:05","77.5","16.4"
"01/21/2021 14:54:35","77.2","19.3"
"01/21/2021 14:55:05","77.8","22.3"
"01/21/2021 14:55:35","79.1","19.2"
"01/21/2021 14:56:05","78.1","17.1"
"01/21/2021 14:56:35","77.7","22.1"
"01/21/2021 14:57:05","76.9","10.2"
"01/21/2021 14:57:35","77.2","17.6"
"01/21/2021 14:58:05","77.1","5.1"
"01/21/2021 14:58:35","76.6","8.4"
"01/21/2021 14:59:05","76.8","14.2"
"01/21/2021 14:59:35","77.2","12.6"
"01/21/2021 15:00:05","77.1","9.9"
"01/21/2021 15:00:35","77.3","6.9"
"01/21/2021 15:01:05","77.0","8.8"
"01/21/2021 15:01:35","76.9","5.9"
"01/21/2021 15:02:05","77.0","8.6"
"01/21/2021 15:02:35","76.8","7.0"
"01/21/2021 15:03:05","76.6","8.4"
"01/21/2021 15:03:35","76.8","6.5"
"01/21/2021 15:04:05","76.7","9.9"
"01/21/2021 15:04:35","76.7","6.3"
"01/21/2021 15:05:05","76.9","8.8"
"01/21/2021 15:05:35","77.3","6.8"
"01/21/2021 15:06:05","76.9","8.7"
"01/21/2021 15:06:35","76.7","6.8"
"01/21/2021 15:07:05","76.7","8.3"
"01/21/2021 15:07:35","76.7","6.3"
"01/21/2021 15:08:05","76.9","8.5"
"01/21/2021 15:08:35","76.8","6.2"
"01/21/2021 15:09:06","76.8","8.2"
"01/21/2021 15:09:36","76.7","6.6"
"01/21/2021 15:10:06","76.7","6.3"
"01/21/2021 15:10:36","77.3","8.6"
"01/21/2021 15:11:06","76.7","6.2"
"01/21/2021 15:11:36","76.7","8.4"
"01/21/2021 15:12:06","76.5","6.2"
"01/21/2021 15:12:36","76.5","8.3"
"01/21/2021 15:13:06","76.5","6.3"
"01/21/2021 15:13:36","76.5","8.4"
"01/21/2021 15:14:06","76.6","6.4"
"01/21/2021 15:14:36","76.6","8.2"
"01/21/2021 15:15:06","76.6","6.8"
"01/21/2021 15:15:36","77.6","9.9"
"01/21/2021 15:16:06","76.6","7.1"
"01/21/2021 15:16:36","76.6","8.3"
"01/21/2021 15:17:06","76.5","6.2"
"01/21/2021 15:17:36","76.5","8.6"
"01/21/2021 15:18:06","76.6","6.3"
"01/21/2021 15:18:36","76.5","9.1"
"01/21/2021 15:19:06","76.4","6.7"
"01/21/2021 15:19:36","76.4","8.6"
"01/21/2021 15:20:06","76.7","8.7"
"01/21/2021 15:20:36","77.1","12.2"
"01/21/2021 15:21:06","76.6","5.2"
"01/21/2021 15:21:36","76.9","5.5"
"01/21/2021 15:22:06","76.7","19.1"
"01/21/2021 15:22:36","76.7","6.6"
"01/21/2021 15:23:06","76.7","8.0"
"01/21/2021 15:23:36","76.6","6.2"
"01/21/2021 15:24:06","76.6","8.3"
"01/21/2021 15:24:36","76.7","5.8"
"01/21/2021 15:25:06","77.4","11.4"
"01/21/2021 15:25:36","78.0","5.9"
"01/21/2021 15:26:06","77.5","7.6"
"01/21/2021 15:26:37","77.4","5.0"
"01/21/2021 15:27:07","77.3","7.5"
"01/21/2021 15:27:37","77.7","12.5"
"01/21/2021 15:28:07","77.8","6.8"
"01/21/2021 15:28:37","78.0","6.3"
"01/21/2021 15:29:07","77.9","8.2"
"01/21/2021 15:29:37","77.6","4.5"
"01/21/2021 15:30:07","77.7","6.7"
"01/21/2021 15:30:37","78.0","5.0"
"01/21/2021 15:31:07","77.6","6.8"
"01/21/2021 15:31:37","77.6","4.6"
"01/21/2021 15:32:07","77.2","15.6"
"01/21/2021 15:32:37","77.1","10.7"
"01/21/2021 15:33:07","78.0","12.1"
"01/21/2021 15:33:37","76.8","8.8"
"01/21/2021 15:34:07","76.8","5.9"
"01/21/2021 15:34:37","77.0","6.9"
"01/21/2021 15:35:07","76.9","14.6"
"01/21/2021 15:35:37","77.9","19.4"
"01/21/2021 15:36:07","77.0","14.2"
"01/21/2021 15:36:37","77.2","24.3"
"01/21/2021 15:37:07","77.7","22.3"
"01/21/2021 15:37:37","77.4","17.1"
"01/21/2021 15:38:07","77.3","7.4"
"01/21/2021 15:38:37","76.5","18.0"
"01/21/2021 15:39:07","76.4","5.4"
"01/21/2021 15:39:37","76.5","7.1"
"01/21/2021 15:40:07","76.4","8.1"
"01/21/2021 15:40:37","77.0","7.8"
"01/21/2021 15:41:07","77.0","8.3"
"01/21/2021 15:41:37","77.1","22.6"
"01/21/2021 15:42:07","76.7","7.3"
"01/21/2021 15:42:37","76.8","9.1"
"01/21/2021 15:43:07","76.5","6.9"
"01/21/2021 15:43:37","76.8","7.8"
"01/21/2021 15:44:07","76.6","8.5"
"01/21/2021 15:44:37","76.4","7.0"
"01/21/2021 15:45:07","76.7","10.0"
"01/21/2021 15:45:38","77.0","12.4"
"01/21/2021 15:46:08","79.6","23.2"
"01/21/2021 15:46:38","74.4","29.5"
"01/21/2021 15:47:08","73.3","25.1"
"01/21/2021 15:47:38","73.2","26.9"
"01/21/2021 15:48:08","72.8","31.8"
"01/21/2021 15:48:38","72.7","21.8"
"01/21/2021 15:49:08","72.7","22.7"
"01/21/2021 15:49:38","73.0","22.4"
"01/21/2021 15:50:08","72.7","23.4"
"01/21/2021 15:50:38","73.3","23.0"
"01/21/2021 15:51:08","73.1","28.4"
"01/21/2021 15:51:38","73.0","25.2"
"01/21/2021 15:52:08","73.1","23.8"
"01/21/2021 15:52:38","73.1","21.7"
"01/21/2021 15:53:08","73.2","22.5"
"01/21/2021 15:53:38","73.2","20.4"
